,Year,Mon,Day,tmax,tmin
0,1981,1,1,1.58823642876826,-7.59554504954996
1,1981,1,2,1.99570925472172,-8.16176817288802
2,1981,1,3,0.537615815459683,-7.39110456369107
3,1981,1,4,1.17392885957736,-10.8067908106467
4,1981,1,5,2.88082666089591,-7.96530929921235
5,1981,1,6,2.84403808699416,-7.28255976640915
6,1981,1,7,-0.548251317500514,-13.0941124586549
7,1981,1,8,-3.3876673951463,-12.7907643432548
8,1981,1,9,-1.73368857918738,-12.6205741083923
9,1981,1,10,0.305411075061059,-10.1676966224221
10,1981,1,11,2.59746365604702,-6.52163892445583
11,1981,1,12,3.2,-8.69418278564752
12,1981,1,13,-4.74935980154201,-21.9419221908563
13,1981,1,14,-8.73019906647287,-20.1873706518562
14,1981,1,15,-8.23111998620432,-19.7031796488463
15,1981,1,16,-7.8805473639669,-19.0554800108784
16,1981,1,17,-4.6461805149486,-16.2832844805025
17,1981,1,18,0.534535326270393,-18.7256051128637
18,1981,1,19,-7.26175530778932,-17.3559763579268
19,1981,1,20,-4.75287192923237,-12.7680723119398
20,1981,1,21,-1.4900591456736,-12.8188036882339
21,1981,1,22,-2.97803959318629,-14.573351919056
22,1981,1,23,-3.26022755926668,-12.8014658365513
23,1981,1,24,-0.525504756690166,-12.1900917945484
24,1981,1,25,-0.603779686537541,-13.5643356934611
25,1981,1,26,-4.51713590493257,-21.1663456925252
26,1981,1,27,-6.47360672975815,-20.1277828120433
27,1981,1,28,-1.78902495260542,-21.365643362065
28,1981,1,29,0.696962251767786,-11.4278980980147
29,1981,1,30,1.21622897426157,-7.90086547741353
30,1981,1,31,0.466099562901436,-10.4610534771765
31,1981,2,1,2.85400466484129,-6.20186185686975
32,1981,2,2,3.6,-4.8147421847964
33,1981,2,3,3.92726729418796,-8.91306517901278
34,1981,2,4,0.904288766537925,-11.899263982309
35,1981,2,5,4.37523605644619,-6.80157107608641
36,1981,2,6,2.68774306217989,-9.49103070063041
37,1981,2,7,1.11996862600351,-10.4037971679456
38,1981,2,8,0.818826287078076,-8.34379549774888
39,1981,2,9,5.77042143600416,-7.66842810478447
40,1981,2,10,5.02408216783217,-12.5748269619849
41,1981,2,11,5.75156087408949,-5.13420100716363
42,1981,2,12,8.04223069590086,-4.13048399567032
43,1981,2,13,6.46972667034787,-11.6827321995889
44,1981,2,14,8.01363203050524,-3.68247790998118
45,1981,2,15,3.29939438672193,-11.721763067945
46,1981,2,16,-2.12783654815512,-13.7473028203716
47,1981,2,17,-3.35001246458923,-14.4119433031653
48,1981,2,18,-2.8930492917847,-13.2126075644785
49,1981,2,19,-0.912923908002074,-11.1912785171103
50,1981,2,20,0.114555120514386,-11.936935593845
51,1981,2,21,1.25134014633851,-10.067271869842
52,1981,2,22,3.71020317499134,-6.45158335650079
53,1981,2,23,8.81162649382216,-3.34959321428378
54,1981,2,24,2.79599837744651,-6.87257162999144
55,1981,2,25,4.06295383604403,-6.25921369794697
56,1981,2,26,1.76640821493137,-9.56537497344381
57,1981,2,27,1.90996985200173,-9.54039090715955
58,1981,2,28,8.94733643913308,-3.21318602800678
59,1981,3,1,13.1906576952937,2.33104820449319
60,1981,3,2,13.0846325581395,-1.40592362676901
61,1981,3,3,14.2630666282918,-2.14813541555475
62,1981,3,4,12.0656848106421,-0.92674805771365
63,1981,3,5,7.43712794125932,-6.72610627866519
64,1981,3,6,3.17783528075613,-6.34829147817988
65,1981,3,7,9.6,-2.04515626871034
66,1981,3,8,5.12487821456894,-6.16497773453579
67,1981,3,9,6.79343521436641,-4.59181286549708
68,1981,3,10,12.4991936527101,-2.70016329678056
69,1981,3,11,6.50037123511557,-3.19829166875407
70,1981,3,12,9.40367794632439,-0.863175525887974
71,1981,3,13,13.1285481903213,2.42740854413586
72,1981,3,14,13.790431192458,3.17153637676691
73,1981,3,15,12.4927256263206,-0.491229708002697
74,1981,3,16,13.4461504907306,-0.226486626850168
75,1981,3,17,10.3654063301968,-2.51461020927212
76,1981,3,18,4.34888604045664,-4.63175705785211
77,1981,3,19,3.69710347525347,-5.62844792488407
78,1981,3,20,3.94778797358278,-4.6734357388136
79,1981,3,21,4.66657624911843,-2.99286160999381
80,1981,3,22,7.68322253521127,-1.69112284406899
81,1981,3,23,9.48769194865811,-2.2
82,1981,3,24,9.87091013604139,-1.8
83,1981,3,25,9.50896985192287,-1.50166666666667
84,1981,3,26,11.4635641163793,-1.58894926417619
85,1981,3,27,12.8171636678325,1.67451700463037
86,1981,3,28,14.0012577151508,1.11612997184375
87,1981,3,29,13.1740212207475,-2.89060370343062
88,1981,3,30,4.98797664565465,-3.99295643515061
89,1981,3,31,6.60166498186359,-2.99804994571785
90,1981,4,1,9.29530339254259,-1.78075012907529
91,1981,4,2,12.7136659415714,1.47163671059078
92,1981,4,3,16.389342214821,3.4
93,1981,4,4,17.1271028037383,5.40794651272385
94,1981,4,5,22.0563333333333,6.79463225216994
95,1981,4,6,18.594668641244,1.79072361370222
96,1981,4,7,13.879314348441,0.7212857655932
97,1981,4,8,12.6875098823474,0.620723093499342
98,1981,4,9,12.9759379989757,2.04281860022219
99,1981,4,10,15.7936533333333,1.76690747429842
100,1981,4,11,14.9553101361573,3.99087957001288
101,1981,4,12,13.9755757742078,-0.611766003629507
102,1981,4,13,12.0330705042931,1.13466049986658
103,1981,4,14,16.7390862944162,4.96442064670784
104,1981,4,15,21.4635281111813,9.5672600187986
105,1981,4,16,21.2241786015164,5.3
106,1981,4,17,23.0355531686359,6.58268271920224
107,1981,4,18,15.5232274837512,2.4497910831535
108,1981,4,19,20.1552699228792,4.23025266453007
109,1981,4,20,16.1929337775927,2.61136283683951
110,1981,4,21,18.925,4.0
111,1981,4,22,17.0,4.10671492845303
112,1981,4,23,18.1628406275805,4.49692498194201
113,1981,4,24,22.4123537250151,5.8
114,1981,4,25,22.0563333333333,6.94195741635355
115,1981,4,26,22.8,5.21121495327103
116,1981,4,27,22.5697257365037,4.2
117,1981,4,28,23.0113856068743,8.31213985333473
118,1981,4,29,19.0,8.93320964161116
119,1981,4,30,24.6920456949439,6.43211926441707
120,1981,5,1,20.189466141168,7.06954430959469
121,1981,5,2,20.1249731279111,10.2395541401274
122,1981,5,3,20.017484772483,7.85561779242175
123,1981,5,4,16.6566176470588,7.10093091621754
124,1981,5,5,15.2450470631157,7.1516413522783
125,1981,5,6,22.7879249706917,9.6
126,1981,5,7,20.5068107092532,9.06586757990867
127,1981,5,8,23.846430460074,10.5331087584216
128,1981,5,9,24.0639873083025,10.7502092050209
129,1981,5,10,18.24,9.38785381583662
130,1981,5,11,19.8817421154259,8.8
131,1981,5,12,22.9360444285202,9.53433803891645
132,1981,5,13,24.4360655737705,10.507231929604
133,1981,5,14,23.0207920792079,9.73541912632822
134,1981,5,15,24.1909042834479,10.2491082802548
135,1981,5,16,20.9357636706474,11.7170280274987
136,1981,5,17,24.984263494968,12.4858831959871
137,1981,5,18,25.0,7.18030377266046
138,1981,5,19,24.814089347079,10.2968789808917
139,1981,5,20,23.846430460074,10.8851042701092
140,1981,5,21,23.080198019802,12.014
141,1981,5,22,23.7750301083902,10.4570125427594
142,1981,5,23,25.6588477366255,11.0
143,1981,5,24,24.6633208255159,11.3777777777778
144,1981,5,25,26.4494837758112,12.9268669527897
145,1981,5,26,27.2140572951366,14.2669865642994
146,1981,5,27,27.8011105235325,15.0
147,1981,5,28,26.4162979351032,12.3
148,1981,5,29,28.3174008810573,13.8646085909273
149,1981,5,30,28.6951219512195,13.7905352986811
150,1981,5,31,25.240696347032,12.9268669527897
151,1981,6,1,24.176,13.4376666666667
152,1981,6,2,24.646490872211,14.5869433710859
153,1981,6,3,26.2,12.3096606287737
154,1981,6,4,18.4046538478858,12.9516795865633
155,1981,6,5,28.2,12.8175068744271
156,1981,6,6,27.909,14.8193822059314
157,1981,6,7,20.7067949951877,14.151044386423
158,1981,6,8,25.7875,11.7098748857446
159,1981,6,9,26.0902255639098,14.7958013995335
160,1981,6,10,23.4,14.3085673488815
161,1981,6,11,14.6,12.4740580425332
162,1981,6,12,21.147506249256,12.8175068744271
163,1981,6,13,21.1975002975836,12.977519379845
164,1981,6,14,24.7062825407844,15.3
165,1981,6,15,26.8245714285714,14.8363098967011
166,1981,6,16,25.330151338766,14.914807904114
167,1981,6,17,19.6000624426079,14.4175898574866
168,1981,6,18,24.3253333333333,15.9866217516843
169,1981,6,19,25.7,16.3445765230312
