,Year,Mon,Day,tmax,tmin
0,1981,1,1,-2.37204194194897,-11.5140968465777
1,1981,1,2,-1.77920498919701,-11.1457335238946
2,1981,1,3,-3.02148437158533,-13.1953830992315
3,1981,1,4,-3.55519428785604,-13.2970596556458
4,1981,1,5,-0.701280157351801,-10.6329777147345
5,1981,1,6,-0.0660615120323162,-12.2338398935161
6,1981,1,7,-5.03817668500416,-20.4526288840203
7,1981,1,8,-8.37086841524492,-18.599529289825
8,1981,1,9,-5.95412126895611,-16.8475087384618
9,1981,1,10,-4.00967237598419,-14.4988055072611
10,1981,1,11,-0.577667962100232,-11.5048344562389
11,1981,1,12,-0.420077916414294,-10.4988947866618
12,1981,1,13,-3.74861998748162,-24.3920375111891
13,1981,1,14,-13.7317182254547,-24.5068485413206
14,1981,1,15,-12.5595116761245,-21.8577218660924
15,1981,1,16,-11.5293435558613,-20.9410280879633
16,1981,1,17,-9.94821726479261,-20.6852922435987
17,1981,1,18,-3.93230148569902,-23.7533312735878
18,1981,1,19,-13.1480664566479,-24.6779448652454
19,1981,1,20,-9.03745883499458,-19.039615738043
20,1981,1,21,-7.0684275205142,-16.3752274132529
21,1981,1,22,-7.55378636535473,-17.5420513798319
22,1981,1,23,-7.31454244549922,-16.8232525044538
23,1981,1,24,-5.43595579724157,-14.4167932544435
24,1981,1,25,-5.50059586810364,-16.5024991874047
25,1981,1,26,-8.24362629260278,-19.6115523182789
26,1981,1,27,-8.83770446165197,-19.4799430201508
27,1981,1,28,-7.31676028058974,-17.0442309626736
28,1981,1,29,-5.18978985474842,-14.8771564790794
29,1981,1,30,-4.61413749317027,-14.0345941166624
30,1981,1,31,-4.52362653320753,-13.865930807484
31,1981,2,1,-3.12909978776782,-12.2393031594201
32,1981,2,2,-1.95608054920601,-11.6620083803201
33,1981,2,3,-2.15059563758389,-12.8996462618012
34,1981,2,4,-4.15155780391986,-15.1283984619717
35,1981,2,5,-2.73368579417728,-14.0844105988196
36,1981,2,6,-2.4,-12.7432112052942
37,1981,2,7,-3.47322185091303,-14.7230939863957
38,1981,2,8,-4.00633619626788,-14.3919394976292
39,1981,2,9,-1.0477874594637,-11.7225967178862
40,1981,2,10,-2.69557698703026,-10.7295474690386
41,1981,2,11,-2.02197441203609,-11.6001893302594
42,1981,2,12,-0.5,-9.00200764416817
43,1981,2,13,-1.510121549017,-12.3120690132396
44,1981,2,14,2.46759802453724,-7.21017869365943
45,1981,2,15,2.29095128441024,-18.5750398114764
46,1981,2,16,-9.58105824097463,-22.3850484875662
47,1981,2,17,-11.993331987094,-22.4402838721113
48,1981,2,18,-9.42581985062651,-21.9997626206357
49,1981,2,19,-7.49462705160807,-18.7423978504659
50,1981,2,20,-7.87013706545492,-17.2722812273699
51,1981,2,21,-5.27238700672118,-15.3248590853926
52,1981,2,22,-4.00927958934891,-15.6564728080158
53,1981,2,23,1.07972214945562,-10.6444278650649
54,1981,2,24,-2.09881349798777,-11.5847771347603
55,1981,2,25,-3.08157229561346,-13.7157953678522
56,1981,2,26,-4.57527414465136,-15.3837085660591
57,1981,2,27,-4.71176260629326,-15.0043212647237
58,1981,2,28,0.861327884097696,-11.2706122517526
59,1981,3,1,5.4,-3.23936133951082
60,1981,3,2,7.97367304617213,-4.42843305241809
61,1981,3,3,6.43927900427604,-4.16294444134803
62,1981,3,4,3.52571833179979,-3.1574944229707
63,1981,3,5,1.91171843558742,-11.4983997137942
64,1981,3,6,-4.17530663908836,-12.8653402901402
65,1981,3,7,2.37659921643788,-11.5535682485859
66,1981,3,8,0.0764308981251318,-11.2460548335801
67,1981,3,9,1.41522439881152,-10.6943610757458
68,1981,3,10,4.47739353565169,-6.90524202036497
69,1981,3,11,-0.119748465958197,-8.19263109543599
70,1981,3,12,2.83500560131874,-4.8
71,1981,3,13,4.27318245604203,-3.38099807428144
72,1981,3,14,4.31783516265674,-2.01690482905261
73,1981,3,15,3.34397367099791,-4.36263086921116
74,1981,3,16,4.02083201269232,-4.06450734226204
75,1981,3,17,3.40229978708522,-4.6493885968007
76,1981,3,18,0.193842091175059,-11.3640871744915
77,1981,3,19,-3.40168411365892,-12.4166048835609
78,1981,3,20,-3.70029809670561,-11.322399113782
79,1981,3,21,-2.08391999535221,-10.0005296421679
80,1981,3,22,-0.276599005622459,-7.71415865941408
81,1981,3,23,1.39773554212489,-6.45318148546596
82,1981,3,24,1.29928424725218,-6.59778545526137
83,1981,3,25,0.764435164287973,-6.380178393573
84,1981,3,26,1.58224241590818,-4.8
85,1981,3,27,4.62986014023667,-3.30641621808871
86,1981,3,28,3.67637691642938,-4.81808466704098
87,1981,3,29,5.36502641584888,-9.90927315621711
88,1981,3,30,-4.01442043255536,-14.1490054538704
89,1981,3,31,-3.29553505144766,-13.245737258731
90,1981,4,1,0.485414819676742,-9.4110086847019
91,1981,4,2,5.05896688179155,-3.89112672013613
92,1981,4,3,8.13698739677966,-1.65670699569277
93,1981,4,4,8.15404241389091,-0.2
94,1981,4,5,17.9921630848134,0.740478449270532
95,1981,4,6,15.275751574736,-2.11899789936065
96,1981,4,7,7.81533014569732,-2.50840115099465
97,1981,4,8,6.6294327739219,-2.7573637669961
