,Year,Mon,Day,tmax,tmin
0,1981,1,1,4.32332844368963,-5.929277659438
1,1981,1,2,4.07951670289798,-5.08962356330274
2,1981,1,3,3.80056329393728,-4.9581183960814
3,1981,1,4,5.08035566699753,-5.96393759654248
4,1981,1,5,6.35767701258599,-4.56269788047753
5,1981,1,6,7.26048657242178,-5.1038512966066
6,1981,1,7,2.47375196039686,-10.4901590911191
7,1981,1,8,0.329105768556514,-9.72016696550407
8,1981,1,9,1.39817269663733,-8.93634515310485
9,1981,1,10,2.10217031512296,-8.23385464156193
10,1981,1,11,4.39881363365622,-5.17146402668888
11,1981,1,12,5.34091739261626,-8.73669125521113
12,1981,1,13,-1.25417825339817,-18.3906403706738
13,1981,1,14,-3.14833652562117,-18.6327400959728
14,1981,1,15,-5.34141658276981,-17.782902987145
15,1981,1,16,-6.00411066484606,-17.5374860159264
16,1981,1,17,2.03149355438922,-15.1698437624892
17,1981,1,18,5.00153976882146,-19.2410977538741
18,1981,1,19,-6.46488959253791,-19.2903208431182
19,1981,1,20,-3.53955740857357,-17.1064998393044
20,1981,1,21,-0.470409640092372,-10.7590796440893
21,1981,1,22,-1.84856993975056,-13.7568341613548
22,1981,1,23,-4.41209514859698,-13.903894130684
23,1981,1,24,-2.54717564934424,-12.2435947852064
24,1981,1,25,-2.19480258638913,-15.858701593574
25,1981,1,26,0.123503823958821,-18.515836111516
26,1981,1,27,-5.70032607798848,-17.4910140176194
27,1981,1,28,-2.29433750475281,-12.2553901563939
28,1981,1,29,-0.0860680194590069,-9.00339016850569
29,1981,1,30,-0.129087219107907,-10.8
30,1981,1,31,-2.42073369576984,-10.7596849622017
31,1981,2,1,3.04084991808535,-7.64657537677395
32,1981,2,2,3.02825619114651,-7.9587795221343
33,1981,2,3,1.52478531867345,-7.59255693412264
34,1981,2,4,1.93755618468568,-7.65817657078553
35,1981,2,5,4.43382480739774,-6.36361171813517
36,1981,2,6,3.39971880694067,-7.49151245185088
37,1981,2,7,2.77339299585406,-10.5194089314017
38,1981,2,8,3.50028115145144,-9.81710923067428
39,1981,2,9,6.5,-5.70241736141698
40,1981,2,10,5.13607299378795,-6.37876581396744
41,1981,2,11,5.704589079746,-6.62645292885281
42,1981,2,12,7.89358148324479,-4.60114358290257
43,1981,2,13,6.94218585344694,-4.8
44,1981,2,14,9.02190456177673,-1.86414154621696
45,1981,2,15,6.81532252330382,-9.80825194951697
46,1981,2,16,1.18126742685243,-13.4237177033453
47,1981,2,17,-1.13161768047797,-11.4030494167367
48,1981,2,18,-0.622715147439635,-11.6576487658054
49,1981,2,19,0.119020604802456,-10.2185342967764
50,1981,2,20,-0.860585011524633,-10.1900998890562
51,1981,2,21,0.162001373501136,-9.70187005533382
52,1981,2,22,6.14584327183501,-8.46423328409758
53,1981,2,23,10.4045843083728,-5.13189776336608
54,1981,2,24,3.49659470671272,-7.2092477089518
55,1981,2,25,4.00547300285749,-7.8928815513323
56,1981,2,26,2.21679305952366,-8.66385525820126
57,1981,2,27,2.8059630609682,-9.03847468507096
58,1981,2,28,9.09958667517613,-4.9229194902912
59,1981,3,1,15.9288963571132,1.21307410748403
60,1981,3,2,16.9795960862855,-2.79838344340159
61,1981,3,3,13.6223072628031,-2.79140959961133
62,1981,3,4,16.5983427972393,-2.20155579570191
63,1981,3,5,9.37394454742633,-5.88924932084
64,1981,3,6,6.10489590001951,-5.73661888570733
65,1981,3,7,15.2083353078015,-2.47969374833069
66,1981,3,8,6.71001403621689,-5.10868314781614
67,1981,3,9,13.7295007139072,-4.61680640110391
68,1981,3,10,13.1,-1.80005293185324
69,1981,3,11,10.1200090354156,-2.02757086725899
70,1981,3,12,17.2700271454613,0.332920146336978
71,1981,3,13,18.1404791660385,0.6
72,1981,3,14,13.7566706090462,3.84137514671604
73,1981,3,15,14.7920784238567,2.02531354292879
74,1981,3,16,13.1151133167302,2.02441751600681
75,1981,3,17,12.2674034664363,-1.69898765874551
76,1981,3,18,7.56854391869244,-4.43810510059382
77,1981,3,19,5.66850611073701,-4.7287995735382
78,1981,3,20,5.80194353814479,-5.21832454035153
79,1981,3,21,7.20533841531725,-3.62146171707806
80,1981,3,22,9.24663847097461,-2.37381633844768
81,1981,3,23,9.54956429904258,-2.0
82,1981,3,24,9.12746479523727,-2.45548889701596
83,1981,3,25,7.72759418865943,-2.71142453153589
84,1981,3,26,9.29039781945068,-2.7
85,1981,3,27,11.3274447248114,-1.52956748965866
86,1981,3,28,12.5605468555678,-0.8
87,1981,3,29,13.0355497125619,-2.6407478050152
88,1981,3,30,7.18981800399044,-3.79476632969378
89,1981,3,31,7.13179580788587,-3.63395398729162
90,1981,4,1,7.12036792287243,-3.8658365416029
91,1981,4,2,12.0569139082431,-1.58526187186298
92,1981,4,3,15.6034103303597,2.67967720230278
93,1981,4,4,16.8171610323992,4.00732111644474
94,1981,4,5,22.4936400653948,4.64987854856694
95,1981,4,6,15.2470412356131,1.74036616093781
96,1981,4,7,12.7385243088135,-1.20083717129357
97,1981,4,8,14.2609162869387,-1.38020448137656
98,1981,4,9,14.0850836970333,-0.0850917748935106
99,1981,4,10,18.3191334185223,3.06162554952706
100,1981,4,11,15.4293274610022,3.76233701543913
101,1981,4,12,17.8575234825935,1.52219965613323
102,1981,4,13,17.068615703893,1.74807440423333
103,1981,4,14,22.8513578582463,5.17913355234697
104,1981,4,15,26.0420314337628,13.7191937074089
105,1981,4,16,24.6650986631364,8.45117155736938
106,1981,4,17,26.9817960186971,7.09603792826421
107,1981,4,18,17.0389534999036,2.32818322751238
108,1981,4,19,20.0634250591756,4.40164705073108
109,1981,4,20,18.3953359448646,3.0
110,1981,4,21,18.3023581708109,3.68628638123052
111,1981,4,22,16.8154580884343,3.76148330118937
112,1981,4,23,19.2234991331758,4.05731343701984
113,1981,4,24,21.1141323191988,7.24075067035635
114,1981,4,25,18.2609601333141,4.40463304206492
115,1981,4,26,19.9678334974868,3.45965091962035
116,1981,4,27,19.2422025131002,3.72268503751697
117,1981,4,28,21.3641867066855,7.71049297893828
118,1981,4,29,25.3246572080108,9.80834169177962
119,1981,4,30,20.9645020885424,8.22332101299462
120,1981,5,1,17.6095363409434,7.53680768398006
121,1981,5,2,19.9528382941,7.96514832834053
122,1981,5,3,17.2718212398392,5.51604138288208
123,1981,5,4,17.4044718751474,6.59897226998212
124,1981,5,5,18.2667099187562,7.20423448328001
125,1981,5,6,21.8571298668455,9.04836812741925
126,1981,5,7,22.6355947358115,10.9235117921916
127,1981,5,8,23.9457033939958,11.6570272634932
128,1981,5,9,23.9854487630538,9.49604122550648
129,1981,5,10,22.5885614343938,7.99154688981316
130,1981,5,11,20.1362148758878,5.7752652156465
131,1981,5,12,19.0907754591321,6.5374511008362
132,1981,5,13,22.8340160239239,9.7397705714576
133,1981,5,14,22.7143514922539,8.86768064912824
134,1981,5,15,21.4914228152623,8.53948580847603
135,1981,5,16,24.2249036885312,11.0854957387478
136,1981,5,17,23.5199541407105,11.5945789787552
137,1981,5,18,25.207069414111,12.1161996881459
138,1981,5,19,23.2,11.4058895158249
139,1981,5,20,21.7922044584365,9.8
140,1981,5,21,22.8042104264255,10.0254115589706
141,1981,5,22,24.8100493196131,11.5885960911544
142,1981,5,23,24.6798283924982,10.8519496631109
143,1981,5,24,24.5291636370979,11.7992286916575
144,1981,5,25,23.2673153415166,11.5229891496526
145,1981,5,26,25.1011253003752,13.0275302620761
